[	1.57860e+00	1.57860e+00	1.57860e+00	1.57860e+00	1.57860e+00	]	-1.00000e+00	1.00000e+00	-2.07159e+00
[	1.47410e+00	1.47410e+00	1.47410e+00	1.47410e+00	1.47410e+00	]	-9.56905e-01	1.03072e+00	-2.07159e+00
[	1.37810e+00	1.37810e+00	1.37810e+00	1.37810e+00	1.37810e+00	]	-9.13942e-01	1.05825e+00	-2.07653e+00
[	1.30440e+00	1.30440e+00	1.30440e+00	1.30440e+00	1.30440e+00	]	-8.77994e-01	1.07899e+00	-2.08599e+00
[	1.22740e+00	1.22740e+00	1.22740e+00	1.22740e+00	1.22740e+00	]	-8.37473e-01	1.09998e+00	-2.09968e+00
[	1.13550e+00	1.13550e+00	1.13550e+00	1.13550e+00	1.13550e+00	]	-7.85357e-01	1.12341e+00	-2.11728e+00
[	1.02000e+00	1.02000e+00	1.02000e+00	1.02000e+00	1.02000e+00	]	-7.13506e-01	1.14945e+00	-2.13842e+00
[	8.77980e-01	8.77980e-01	8.77980e-01	8.77980e-01	8.77980e-01	]	-6.12355e-01	1.17471e+00	-2.16262e+00
[	7.17690e-01	7.17690e-01	7.17690e-01	7.17690e-01	7.17690e-01	]	-4.71770e-01	1.18989e+00	-2.18923e+00
[	5.63550e-01	5.63550e-01	5.63550e-01	5.63550e-01	5.63550e-01	]	-2.84166e-01	1.17879e+00	-2.21743e+00
[	4.52470e-01	4.52470e-01	4.52470e-01	4.52470e-01	4.52470e-01	]	-5.10085e-02	1.12353e+00	-2.24630e+00
[	4.13700e-01	4.13700e-01	4.13700e-01	4.13700e-01	4.13700e-01	]	2.09033e-01	1.01862e+00	-2.27492e+00
[	4.43620e-01	4.43620e-01	4.43620e-01	4.43620e-01	4.43620e-01	]	4.58924e-01	8.84225e-01	-2.30249e+00
[	5.06740e-01	5.06740e-01	5.06740e-01	5.06740e-01	5.06740e-01	]	6.59568e-01	7.57545e-01	-2.32850e+00
[	5.66850e-01	5.66850e-01	5.66850e-01	5.66850e-01	5.66850e-01	]	7.93429e-01	6.65391e-01	-2.35266e+00
[	6.08830e-01	6.08830e-01	6.08830e-01	6.08830e-01	6.08830e-01	]	8.68785e-01	6.11171e-01	-2.37488e+00
[	6.33800e-01	6.33800e-01	6.33800e-01	6.33800e-01	6.33800e-01	]	9.04665e-01	5.84808e-01	-2.39520e+00
[	6.47540e-01	6.47540e-01	6.47540e-01	6.47540e-01	6.47540e-01	]	9.17817e-01	5.75060e-01	-2.41370e+00
[	6.54900e-01	6.54900e-01	6.54900e-01	6.54900e-01	6.54900e-01	]	9.19101e-01	5.74106e-01	-2.43052e+00
[	6.58830e-01	6.58830e-01	6.58830e-01	6.58830e-01	6.58830e-01	]	9.14628e-01	5.77428e-01	-2.44578e+00
[	6.60980e-01	6.60980e-01	6.60980e-01	6.60980e-01	6.60980e-01	]	9.07612e-01	5.82628e-01	-2.45962e+00
[	6.62190e-01	6.62190e-01	6.62190e-01	6.62190e-01	6.62190e-01	]	8.99679e-01	5.88492e-01	-2.47214e+00
[	6.62910e-01	6.62910e-01	6.62910e-01	6.62910e-01	6.62910e-01	]	8.91636e-01	5.94421e-01	-2.48348e+00
[	6.63360e-01	6.63360e-01	6.63360e-01	6.63360e-01	6.63360e-01	]	8.83866e-01	6.00132e-01	-2.49373e+00
[	6.63660e-01	6.63660e-01	6.63660e-01	6.63660e-01	6.63660e-01	]	8.76542e-01	6.05500e-01	-2.50300e+00
[	6.63860e-01	6.63860e-01	6.63860e-01	6.63860e-01	6.63860e-01	]	8.69729e-01	6.10482e-01	-2.51138e+00
[	6.64000e-01	6.64000e-01	6.64000e-01	6.64000e-01	6.64000e-01	]	8.63438e-01	6.15070e-01	-2.51894e+00
[	6.64100e-01	6.64100e-01	6.64100e-01	6.64100e-01	6.64100e-01	]	8.57656e-01	6.19278e-01	-2.52578e+00
[	6.64170e-01	6.64170e-01	6.64170e-01	6.64170e-01	6.64170e-01	]	8.52354e-01	6.23128e-01	-2.53194e+00
[	6.64210e-01	6.64210e-01	6.64210e-01	6.64210e-01	6.64210e-01	]	8.47501e-01	6.26645e-01	-2.53751e+00
[	6.64230e-01	6.64230e-01	6.64230e-01	6.64230e-01	6.64230e-01	]	8.43063e-01	6.29856e-01	-2.54252e+00
[	6.64240e-01	6.64240e-01	6.64240e-01	6.64240e-01	6.64240e-01	]	8.39007e-01	6.32786e-01	-2.54705e+00
[	6.64230e-01	6.64230e-01	6.64230e-01	6.64230e-01	6.64230e-01	]	8.35301e-01	6.35460e-01	-2.55113e+00
